image,class,x1,y1,x2,y2
23df146f-64b50e4c.jpg,car,580.3406286157001,369.421131333865,672.6959114491663,443.6797709094223
23df146f-64b50e4c.jpg,car,736.056735,367.277298,913.806713,480.902285
23df146f-64b50e4c.jpg,car,580.9646507970073,376.28537532824424,590.3249835166154,394.38201858615315
24392d7c-998011c2.jpg,car,697.9726244518969,371.3417743697404,709.077148774043,384.8296239010202
24392d7c-998011c2.jpg,car,521.554724,372.173686,544.575777,382.405266
24392d7c-998011c2.jpg,car,707.7263533389355,367.5766604435108,729.0984310625427,388.46096800559553
24392d7c-998011c2.jpg,car,637.938935,364.500002,710.838936,424.61053
24392d7c-998011c2.jpg,car,164.728408,273.694738,206.933671,283.926318
24392d7c-998011c2.jpg,car,760.717883,258.34737,823.386305,268.578949
250e7595-b14da270.jpg,car,614.2940407415264,350.0234710522631,623.9776457758398,362.3239066089987
250e7595-b14da270.jpg,car,622.5915728276842,346.47562374152625,640.3864395879978,364.09783026436713
250e7595-b14da270.jpg,car,584.7446229121567,346.893385,614.0378264062891,369.421131333865
250e7595-b14da270.jpg,car,468.3284005956013,348.591404540972,489.0296277999314,357.7161166314313
250e7595-b14da270.jpg,car,321.01372,338.15237,382.200821,371.368224
250e7595-b14da270.jpg,car,539.539077,348.641587,553.524701,359.130805
250e7595-b14da270.jpg,car,555.2523898978388,352.056051494858,569.9685592529294,358.28212314508863
26190b83-39ccb412.jpg,car,0,291.974446,183.419845,395.538033
26190b83-39ccb412.jpg,car,193.8441449714065,312.78352198570326,252.4885849714065,343.97737198570326
26190b83-39ccb412.jpg,car,390.547015,316.929528,444.200439,356.857657
26190b83-39ccb412.jpg,car,440.1515247818678,317.6594802606226,463.8588527818678,332.130350286174
26190b83-39ccb412.jpg,car,461.05769356373565,316.19957573937745,505.97683856373567,349.8889337393774
26190b83-39ccb412.jpg,car,544.020763,318.17728,563.984827,333.150332
26190b83-39ccb412.jpg,car,558.993811,316.929528,586.444396,343.132362
26190b83-39ccb412.jpg,car,369.3466222771718,308.4314080367402,391.794768,321.920546
26190b83-39ccb412.jpg,car,315.31855494281297,319.4645609571097,425.11734733358594,381.10235280721923
26190b83-39ccb412.jpg,car,562.737071,293.222199,741.165902,451.686958
26190b83-39ccb412.jpg,car,718.706329,321.920543,739.918146,336.893593
26190b83-39ccb412.jpg,car,737.422639,321.920543,751.147937,335.645837
26190b83-39ccb412.jpg,car,748.652427,321.920543,762.9205261045747,334.77193458326036
26190b83-39ccb412.jpg,car,1018.6311190999452,331.63527614582193,1056.7559763728873,349.8102680372853
26190b83-39ccb412.jpg,truck,1153.866837781868,338.7777965637356,1218.1576003360396,366.70354068342994
26190b83-39ccb412.jpg,car,1216.7723425212453,344.6857672181322,1272.9212745212453,369.6408482181322
26190b83-39ccb412.jpg,car,492.22639443626434,318.17728,546.9333216018741,355.48882262609743
26190b83-39ccb412.jpg,car,1006.7021070730514,329.64968179151805,1029.643463835476,342.85834174564144
26190b83-39ccb412.jpg,car,1140.7826607100433,338.2354025191483,1167.060942092457,360.8639225984491
272d52f6-8aac36b3.jpg,car,114.432187,329.833952,188.476545,368.875521
272d52f6-8aac36b3.jpg,car,274.63725,341.950301,337.911517,367.529261
272d52f6-8aac36b3.jpg,car,455.036228,347.335347,490.039015,362.144217
272d52f6-8aac36b3.jpg,car,582.931026,350.027868,599.086159,363.490479
272d52f6-8aac36b3.jpg,car,775.446353,348.681607,805.064095,380.991871
272d52f6-8aac36b3.jpg,car,766.022526,359.451695,778.138875,380.991871
272d52f6-8aac36b3.jpg,car,697.363213,341.950301,751.213653,389.069437
272d52f6-8aac36b3.jpg,car,515.617974,354.066651,542.543195,362.144216
272d52f6-8aac36b3.jpg,truck,471.19136,333.334239,506.194147,361.605722
272d52f6-8aac36b3.jpg,car,798.33279,327.477995,910.072455,409.599918
272d52f6-8aac36b3.jpg,car,593.701114,331.516778,705.440779,429.793834
272d52f6-8aac36b3.jpg,truck,748.521132,350.364433,770.06131,379.982176
2752681a-e813599a.jpg,car,418.499855,392.579866,488.699828,446.849844
2752681a-e813599a.jpg,car,539.999812,407.699856,564.299803,427.949848
2752681a-e813599a.jpg,car,369.23075105652913,393.6476404081207,407.699857,418.499855
2752681a-e813599a.jpg,car,83.69997,386.999861,151.199946,412.649852
2752681a-e813599a.jpg,car,487.349828,403.199857,508.949822,424.799849
2752681a-e813599a.jpg,car,520.198492992013,407.249853,535.949811,420.44664785228946
27645526-f038b033.jpg,car,162.231915,420.524706,185.856898,469.462173
27645526-f038b033.jpg,car,89.669465,422.212205,131.856936,455.962181
27645526-f038b033.jpg,car,27.232007,423.899704,98.106958,462.712179
27645526-f038b033.jpg,car,307.356814,410.399713,344.481788,442.462191
27645526-f038b033.jpg,car,359.669279,400.27472,388.356759,428.9622
27645526-f038b033.jpg,car,401.856751,408.712214,415.356742,423.899704
27645526-f038b033.jpg,car,496.356685,405.337216,518.29417,428.9622
27645526-f038b033.jpg,truck,509.856675,396.899721,530.106662,420.524705
27645526-f038b033.jpg,car,536.856657,395.212223,611.106607,466.087174
27645526-f038b033.jpg,car,369.794272,408.712214,401.856752,435.712196
27645526-f038b033.jpg,car,396.794252,396.899721,509.856675,484.649661
27645526-f038b033.jpg,car,585.794123,363.149745,805.168973,545.399619
27645526-f038b033.jpg,car,180.794401,361.462246,309.044313,479.587166
27645526-f038b033.jpg,car,1029.606319,393.611105,1279.356148,619.649569
27645526-f038b033.jpg,car,837.231451,392.512231,908.106402,431.324706
27645526-f038b033.jpg,car,946.93479,385.421545,1031.389711,419.203513
27645526-f038b033.jpg,car,523.7716939845689,408.833744626483,545.2108999399038,425.8064493411232
2773af6f-23e23a6b.jpg,car,599.561031,305.700779,614.092583,323.461564
2773af6f-23e23a6b.jpg,car,528.517892,304.086163,547.893294,315.38848
2773af6f-23e23a6b.jpg,car,515.600958,305.700779,528.517892,317.003096
2773af6f-23e23a6b.jpg,car,497.840173,302.471546,510.757107,313.773863
2773af6f-23e23a6b.jpg,car,434.870117,289.554611,488.152473,329.920031
2773af6f-23e23a6b.jpg,car,286.325372,278.252294,402.577782,347.680816
2773af6f-23e23a6b.jpg,car,221.462714,279.77078,304.086155,334.763882
2773af6f-23e23a6b.jpg,car,659.301853,302.471546,740.032693,358.983134
2773af6f-23e23a6b.jpg,car,612.477966,300.856929,644.770302,328.305415
2773af6f-23e23a6b.jpg,car,554.351761,294.398462,599.561031,333.149266
28faf684-03ef4c6e.jpg,car,402.996388,336.235628,411.071917,344.311156
28faf684-03ef4c6e.jpg,car,411.071917,337.703908,417.679167,345.045298
28faf684-03ef4c6e.jpg,car,386.845332,339.906324,395.654999,345.779434
28faf684-03ef4c6e.jpg,car,369.225998,339.172185,378.035665,346.513575
28faf684-03ef4c6e.jpg,car,352.340802,335.501489,372.162552,350.918407
28faf684-03ef4c6e.jpg,car,311.229022,337.703908,338.392162,355.323243
28faf684-03ef4c6e.jpg,car,218.727518,335.501489,258.371019,357.525658
28faf684-03ef4c6e.jpg,car,595.631391,344.066458,689.601173,424.821741
28faf684-03ef4c6e.jpg,car,557.456168,343.332319,586.577005,366.090627
28faf684-03ef4c6e.jpg,car,484.321946,344.730676,497.536447,353.540343
28faf684-03ef4c6e.jpg,car,497.536445,346.933092,505.611974,355.008619
28faf684-03ef4c6e.jpg,car,504.143696,344.730676,517.358197,356.476899
28faf684-03ef4c6e.jpg,car,511.485086,343.262396,529.838557,358.679314
28faf684-03ef4c6e.jpg,car,544.39155,342.10874,563.479162,361.196352
28faf684-03ef4c6e.jpg,car,585.503331,349.45013,610.464054,374.410852
292720ee-d847ee69.jpg,car,1023.936195,392.394731,1277.045774,551.149851
292720ee-d847ee69.jpg,car,477.279414,392.394731,550.666213,456.795394
292720ee-d847ee69.jpg,car,651.011431,366.934005,778.315068,483.753811
292720ee-d847ee69.jpg,car,571.633871,398.38549,613.569187,437.325428
292720ee-d847ee69.jpg,car,769.328927,395.390112,796.287344,432.832357
292720ee-d847ee69.jpg,car,646.518363,401.38087,665.98833,428.339287
292720ee-d847ee69.jpg,car,636.034534,401.38087,652.509121,422.348527
292720ee-d847ee69.jpg,car,610.573807,404.376251,633.039153,422.348527
292720ee-d847ee69.jpg,car,550.666215,404.376251,574.629251,426.841597
292720ee-d847ee69.jpg,bus,567.140803,390.897041,592.601529,414.860078
292720ee-d847ee69.jpg,car,538.684696,398.38549,553.661591,417.855458
292720ee-d847ee69.jpg,car,428.938362,387.901663,448.839748,403.47206
292720ee-d847ee69.jpg,car,342.970967,378.915522,371.813264,392.39473
2b54fe2d-c5b810e6.jpg,car,551.722635,340.71216,571.559364,359.022987
2b54fe2d-c5b810e6.jpg,car,429.650457,348.341672,446.435382,360.548889
2b54fe2d-c5b810e6.jpg,car,406.761927,346.81577,425.072753,360.548889
2b54fe2d-c5b810e6.jpg,car,360.984862,346.81577,391.502906,365.126596
2b54fe2d-c5b810e6.jpg,car,338.096327,346.81577,357.933054,360.548889
2b54fe2d-c5b810e6.jpg,car,280.112043,348.341672,318.259599,365.126595
2b54fe2d-c5b810e6.jpg,car,312.155991,351.393475,341.148133,369.704304
2b54fe2d-c5b810e6.jpg,car,61.908032,345.289868,112.262804,384.963325
2b54fe2d-c5b810e6.jpg,truck,466.272113,293.627177,557.826242,397.388526
2b605c48-8dfe352b.jpg,car,114.6848381601363,352.02725724020445,208.029584,382.433694
2b605c48-8dfe352b.jpg,car,356.878337,350.153242,408.885733,369.880185
2b605c48-8dfe352b.jpg,truck,277.970565,328.632939,360.465055,373.466902
2b605c48-8dfe352b.jpg,car,457.306411,347.1209540034072,493.173581,373.466905
2b605c48-8dfe352b.jpg,car,534.420827,352.932954,550.561052,365.486463
2b605c48-8dfe352b.jpg,car,520.073958,352.932954,536.214185,365.486463
2b605c48-8dfe352b.jpg,car,577.461429,351.139596,590.014939,365.486464
2b605c48-8dfe352b.jpg,car,557.734486,342.172802,577.461429,365.486461
2b605c48-8dfe352b.jpg,car,550.561052,349.346238,566.701278,365.486463
2b605c48-8dfe352b.jpg,car,597.188374,351.139596,611.535241,363.693104
2b605c48-8dfe352b.jpg,car,629.468825,347.55288,642.022334,361.899748
2b605c48-8dfe352b.jpg,car,656.369203,347.55288,674.302787,361.899748
2b605c48-8dfe352b.jpg,car,638.435618,345.75952,658.162563,367.279821
2b605c48-8dfe352b.jpg,car,667.129353,349.346238,681.476222,361.899746
2b605c48-8dfe352b.jpg,car,688.649654,345.75952,713.756673,363.693104
2b605c48-8dfe352b.jpg,car,713.756675,349.346238,729.896902,361.899746
2b605c48-8dfe352b.jpg,car,726.310184,347.55288,747.830487,361.899748
2b605c48-8dfe352b.jpg,bus,1017.551587,317.065784,1148.466755,367.279821
2b605c48-8dfe352b.jpg,car,1067.765625,331.412651,1146.673399,372.659897
2b605c48-8dfe352b.jpg,car,1116.186303,331.412651,1182.540566,363.693103
2b605c48-8dfe352b.jpg,car,1164.606983,327.825935,1230.961245,351.139594
2b605c48-8dfe352b.jpg,car,1241.721399,317.065784,1279.381927,329.619293
2b605c48-8dfe352b.jpg,car,1193.300719,326.032577,1256.068266,351.139596
2b605c48-8dfe352b.jpg,car,1232.754606,329.619293,1279.381927,352.932954
2b605c48-8dfe352b.jpg,car,0,351.139596,71.734339,383.420049
2beccce2-354608e2.jpg,car,488.74567,380.013487,498.630417,389.898229
2beccce2-354608e2.jpg,car,477.762621,381.111793,487.647363,392.094842
2beccce2-354608e2.jpg,truck,454.698218,369.030438,479.95923,397.586366
2beccce2-354608e2.jpg,car,420.650769,383.308401,438.223646,398.684669
2beccce2-354608e2.jpg,car,196.86541737649063,380.013487,279.808844,426.108006
2beccce2-354608e2.jpg,car,367.948057,374.521963,416.257548,413.35604770017034
2beccce2-354608e2.jpg,car,436.027036,377.816877,463.48466,400.881281
2beccce2-354608e2.jpg,car,496.433804,373.423657,544.332701,418.454158
2beccce2-354608e2.jpg,car,597.986125,318.90971039182284,701.816817,448.108389
2beccce2-354608e2.jpg,car,770.9028960817717,323.450787,1259.0800681431006,629.2333901192504
2beccce2-354608e2.jpg,car,538.993117,381.660944,551.074472,394.840602
2beccce2-354608e2.jpg,car,548.877862,383.857555,562.057521,400.332128
2c87e51d-aa7a8031.jpg,car,558.442157,458.103953,584.546405,468.852761
2c87e51d-aa7a8031.jpg,car,506.233661,458.103953,536.944541,473.458262350937
2c87e51d-aa7a8031.jpg,car,0,431.999707,200.660405,504.170275
2c87e51d-aa7a8031.jpg,car,719.674277,468.852761,736.565262,484.208201
2c87e51d-aa7a8031.jpg,car,741.171893,461.175041,767.276142,485.743744
2c87e51d-aa7a8031.jpg,car,827.162358,456.568409,905.475102,507.241361
2c87e51d-aa7a8031.jpg,car,688.963397,455.032865,725.816454,487.279289
2c87e51d-aa7a8031.jpg,car,751.920701,458.7393526405452,837.911166,516.454625
2c87e51d-aa7a8031.jpg,car,968.432408,456.2862010221465,1166.517584,547.165506
2ce0b449-e818dc97.jpg,car,551.020655,396.183851,562.041071,407.204266
2ce0b449-e818dc97.jpg,car,444.752387,405.55122,461.283008,415.46959
2ce0b449-e818dc97.jpg,car,510.874865,406.65326,529.609567,419.877756
2ce0b449-e818dc97.jpg,car,301.758959,377.314523,392.694048,435.722713
2ce0b449-e818dc97.jpg,car,528.24513,398.204273,552.490037,421.34714
2ce0b449-e818dc97.jpg,car,561.30637,392.694063,602.081898,427.959386
2cf976a2-479cd46b.jpg,truck,346.5076660988075,326.26916524701875,468.272109,454.82305
2cf976a2-479cd46b.jpg,car,607.653366,403.47206,633.328861,434.649447
2cf976a2-479cd46b.jpg,car,761.706335,399.804133,813.057324,432.815484
2cf976a2-479cd46b.jpg,car,935.932906,377.796566,1095.487767,434.20783645655877
2cf976a2-479cd46b.jpg,car,1023.963174,379.01192504258944,1172.51425,441.985304
2cf976a2-479cd46b.jpg,car,1012.959391,396.136205,1242.204878,447.487193
2cf976a2-479cd46b.jpg,car,461.80579216354346,352.02725724020445,621.2606473594549,509.02896081771723
2cf976a2-479cd46b.jpg,car,201.7717206132879,377.78534923339015,389.4378194207836,490.63032367972744
2cf976a2-479cd46b.jpg,car,2.445275,416.921119,48.294373,435.260759
2cf976a2-479cd46b.jpg,car,2.445275,399.804133,55.630228,425.479627
2cf976a2-479cd46b.jpg,car,692.015708,404.694698,732.362914,426.702265
2e2fae77-b7497ca0.jpg,car,0,376.821721,133.509683,476.9296694654633
2e2fae77-b7497ca0.jpg,car,202.3678514923496,386.52117118959745,326.4167212197004,458.53259132793244
2e2fae77-b7497ca0.jpg,car,548.0577289244284,402.46529488147144,624.274195494199,462.9128373333585
2e2fae77-b7497ca0.jpg,car,493.04168606533676,400.18757209176323,531.543222,431.7254203275304
2e2fae77-b7497ca0.jpg,car,403.27563702386965,398.201843245046,446.9029937500142,422.90649102973026
2e2fae77-b7497ca0.jpg,car,441.704931,400.529048,458.9925022403916,417.12455218650626
2e2fae77-b7497ca0.jpg,car,456.3643482207443,399.2531048529049,469.50511831898064,414.496398166859
2e2fae77-b7497ca0.jpg,car,616.9153642391867,397.73461764610636,662.6452441810491,436.63129713688585
2e2fae77-b7497ca0.jpg,car,526.552206,400.8884024696831,549.1089905322873,421.740865
2e2fae77-b7497ca0.jpg,car,381.812737,404.27231,400.6474830042224,413.97076736292956
2e2fae77-b7497ca0.jpg,truck,153.473747,390.20058681710367,235.4825921399051,426.731883
2ead8042-2493c03f.jpg,car,173.74975,378.693353,291.03863,446.072068
2ead8042-2493c03f.jpg,car,342.196546,379.941106,380.876923,404.896188
2ead8042-2493c03f.jpg,car,412.070773,378.693353,443.264624,401.152926
2ead8042-2493c03f.jpg,car,449.503395,383.684368,469.46746,394.914154
2ead8042-2493c03f.jpg,car,533.206897,381.396825,545.684438,391.378859
2ead8042-2493c03f.jpg,car,549.4277,378.901316,569.391765,396.369873
2ead8042-2493c03f.jpg,car,563.152994,372.662548,574.382781,380.149071
2ead8042-2493c03f.jpg,car,587.224227,378.604219,609.6838,394.825021
2f1864c1-1a17d11c.jpg,car,0,363.374741,113.062423,451.124681
2f1864c1-1a17d11c.jpg,car,84.374942,363.374741,155.249893,400.499716
2f1864c1-1a17d11c.jpg,car,155.249893,361.687242,199.124863,393.74972
2f1864c1-1a17d11c.jpg,car,217.68735,351.562249,259.87482,385.312227
2f1864c1-1a17d11c.jpg,car,249.749828,349.87475,323.999776,398.812216
2f1864c1-1a17d11c.jpg,truck,305.43729,320.62478,352.687259,354.374756
2f1864c1-1a17d11c.jpg,car,313.874783,336.37476,379.687239,380.24973
2f1864c1-1a17d11c.jpg,truck,415.124716,335.249753,442.124697,365.624731
2f1864c1-1a17d11c.jpg,car,497.812158,341.999749,514.687146,355.499739
2f1864c1-1a17d11c.jpg,car,539.999629,331.312263,558.562116,351.562249
2f1864c1-1a17d11c.jpg,car,556.874617,339.749757,580.499601,349.87475
2f1864c1-1a17d11c.jpg,car,579.65200559013,338.062259,600.693097252574,349.8832887641768
2f1864c1-1a17d11c.jpg,car,610.87458,334.68726,627.749567,349.874751
2f1864c1-1a17d11c.jpg,car,644.2782156962079,336.37476,658.124547,346.87741852668483
2f1864c1-1a17d11c.jpg,car,659.812046,336.37476,678.374534,353.249747
2f1864c1-1a17d11c.jpg,car,674.3369180711278,337.495354321881,697.306148762508,357.3979643579068
2f1864c1-1a17d11c.jpg,car,701.3897502085557,336.37476,727.312,362.6582372735178
2f1864c1-1a17d11c.jpg,car,722.249503,332.999762,769.499471,364.9126399516368
2f1864c1-1a17d11c.jpg,car,857.6950025581392,326.812257,955.124343,389.7110694109457
2f1864c1-1a17d11c.jpg,car,924.749364,323.5819241861219,1081.686757,402.187214
2f1864c1-1a17d11c.jpg,car,1051.311777,339.749757,1279.124122,432.562194
2f1864c1-1a17d11c.jpg,car,1079.999258,317.812273,1218.374159,376.874732
2f1864c1-1a17d11c.jpg,car,1231.874153,370.124737,1279.124122,447.749683
2f1864c1-1a17d11c.jpg,car,773.6259365593729,328.8421971017329,817.5009045593729,349.114483084389
2f1864c1-1a17d11c.jpg,car,809.999442,321.749761,833.624426,338.62475
2f1864c1-1a17d11c.jpg,car,528.1314005123463,338.61127537358186,541.6578165810603,352.1376914422958
2f1864c1-1a17d11c.jpg,car,690.8692043773337,334.8539375767169,713.4132311585237,359.6523670360258
2f879dc0-b09e4824.jpg,truck,2.495508,371.830706,204.631663,447.943702
2f879dc0-b09e4824.jpg,car,331.902575,414.254342,360.600918,429.227391
2f879dc0-b09e4824.jpg,car,486.624077,408.96567357537396,544.020762,449.191456
2f879dc0-b09e4824.jpg,car,537.781992,413.006588,560.241565,427.979637
2f879dc0-b09e4824.jpg,truck,595.1280514825706,391.794769,632.5345097195949,430.7136144108531
2fc9ad1e-ee4c9e43.jpg,car,642.695551,388.065696,653.713189,405.204244
2fc9ad1e-ee4c9e43.jpg,car,680.645193,389.289877,687.990285,399.083334
2fc9ad1e-ee4c9e43.jpg,car,712.473926,392.962423,725.939928,401.531697
2fc9ad1e-ee4c9e43.jpg,car,718.594835,389.289877,754.096113,422.342791
2fc9ad1e-ee4c9e43.jpg,car,652.489008,390.514058,661.058281,401.531697
2fc9ad1e-ee4c9e43.jpg,car,601.073363,386.841512,614.539366,401.531697
2fc9ad1e-ee4c9e43.jpg,car,550.8819,386.841512,560.675357,391.73824
2fc9ad1e-ee4c9e43.jpg,car,543.536808,388.065696,554.554446,394.186606
2fc9ad1e-ee4c9e43.jpg,car,536.191716,386.841512,545.985173,394.186604
2fc9ad1e-ee4c9e43.jpg,car,972.000509,401.531697,986.690693,430.912065
2fc9ad1e-ee4c9e43.jpg,car,208.11094,356.236963,363.582055,438.257158
2fc9ad1e-ee4c9e43.jpg,car,405.204243,350.116052,539.864262,451.723159
2fc9ad1e-ee4c9e43.jpg,car,568.020449,383.168966,593.728271,405.204244
2fc9ad1e-ee4c9e43.jpg,car,609.642637,384.393148,648.816462,419.894427
2fc9ad1e-ee4c9e43.jpg,car,691.662831,390.514058,699.007923,401.531697
2fc9ad1e-ee4c9e43.jpg,car,673.300101,389.289877,685.54192,403.980061
2fc9ad1e-ee4c9e43.jpg,car,656.161554,390.514058,681.869376,410.10097
2fc9ad1e-ee4c9e43.jpg,car,738.181748,385.617329,818.97776,443.153884
2fc9ad1e-ee4c9e43.jpg,car,820.201942,397.859151,849.58231,417.446062
2fc9ad1e-ee4c9e43.jpg,car,881.411041,400.307515,912.015591,419.894427
2fc9ad1e-ee4c9e43.jpg,car,915.688137,395.410788,973.22469,432.136248
3050b249-0ffbd6ec.jpg,car,527.404541,318.609908,617.381863,396.345417
3050b249-0ffbd6ec.jpg,car,634.5204,336.972627,684.099741,370.637611
3050b249-0ffbd6ec.jpg,car,730.006538,305.143914,987.084605,474.693021
3050b249-0ffbd6ec.jpg,car,611.391114,340.497285,624.245018,361.308367
3050b249-0ffbd6ec.jpg,car,620.572475,342.945647,639.547285,364.98091
3050b249-0ffbd6ec.jpg,car,414.297934,313.565296,433.88483,328.255473
3050b249-0ffbd6ec.jpg,car,1012.703941,303.771847,1087.859958,347.973519
3050b249-0ffbd6ec.jpg,car,1160.611322,297.03885,1182.646585,308.056481
3050b249-0ffbd6ec.jpg,car,1193.664216,297.650941,1208.966479,303.771847
3050b249-0ffbd6ec.jpg,car,1231.001745,295.814669,1249.976554,304.383938
3050b249-0ffbd6ec.jpg,car,1254.873278,295.814669,1278.132722,306.832299
314cc010-3eab5c90.jpg,car,360.219309,329.836275,387.25507,343.997864
314cc010-3eab5c90.jpg,car,297.135868,332.41111,330.608714,347.860116
314cc010-3eab5c90.jpg,car,607.403404,337.560778,638.301417,359.446871
314cc010-3eab5c90.jpg,car,490.248443,324.686607,576.505394,389.057464
314cc010-3eab5c90.jpg,car,664.04976,337.560778,691.085521,360.734287
314cc010-3eab5c90.jpg,car,703.959694,331.123692,724.558367,351.722367
314cc010-3eab5c90.jpg,car,1.029917,332.41111,250.788849,444.416402
314cc010-3eab5c90.jpg,truck,1.029917,289.926343,146.508058,380.045544
31765c6b-90b0d612.jpg,car,586.681881,314.42122,605.769493,327.63572
31765c6b-90b0d612.jpg,car,563.189434,312.952943,585.213602,327.635722
31765c6b-90b0d612.jpg,car,526.482488,311.484664,558.7846,330.572276
31765c6b-90b0d612.jpg,car,467.751374,310.016386,491.243819,327.63572
31765c6b-90b0d612.jpg,car,491.243819,315.889498,507.394875,327.63572
31765c6b-90b0d612.jpg,car,498.585209,312.952943,525.014211,334.97711
31765c6b-90b0d612.jpg,car,448.663762,314.42122,489.775542,337.913665
31765c6b-90b0d612.jpg,car,391.051328,317.148018,426.289997,342.108741
31765c6b-90b0d612.jpg,car,295.613268,317.148018,348.471271,352.386686
31765c6b-90b0d612.jpg,car,327.915381,311.764324,395.456162,355.812659
31765c6b-90b0d612.jpg,car,146.442367,315.679739,258.031485,377.347409
31765c6b-90b0d612.jpg,car,661.214454,304.912366,694.984844,316.658588
31765c6b-90b0d612.jpg,car,871.178188,296.102696,987.172138,382.73109
31765c6b-90b0d612.jpg,car,943.835717,314.899718,1105.346282,414.742611
31765c6b-90b0d612.jpg,car,1055.424835,316.367993,1278.60307,466.132336
31765c6b-90b0d612.jpg,car,603.195254,313.431439,636.965644,338.392161
31765c6b-90b0d612.jpg,car,727.998872,310.494882,757.364429,332.51905
31765c6b-90b0d612.jpg,car,625.100949,311.963161,719.070731,393.498466
31cf6eba-5c84c636.jpg,car,231.523525,385.207242,320.340739,442.090178
31cf6eba-5c84c636.jpg,car,567.831403,357.264749,749.457615,516.936144
31cf6eba-5c84c636.jpg,car,444.08607,387.203137,498.973111,430.114823
31cf6eba-5c84c636.jpg,car,512.944361,396.184652,534.899176,413.149739
31cf6eba-5c84c636.jpg,car,1113.707989,347.285287,1278.369116,504.960791
31cf6eba-5c84c636.jpg,car,759.437077,105.782298,1220.488234,525.91766
31cf6eba-5c84c636.jpg,car,247.490665,224.537903,348.283234,246.492719
32de2244-122f1783.jpg,car,494.309489,426.260523,504.19119,433.447212
32de2244-122f1783.jpg,car,502.394516,425.362187,506.886197,435.243885
32de2244-122f1783.jpg,car,184.383503,397.513765,217.62194,419.073833
32de2244-122f1783.jpg,car,72.091479,384.038722,119.703298,414.582151
32de2244-122f1783.jpg,car,503.292851,426.260523,515.869558,438.83723
33420085-32996107.jpg,truck,672.796219,339.979744,756.551357,395.081811
33420085-32996107.jpg,car,514.653293,373.040984,528.97983,384.061397
33420085-32996107.jpg,car,538.8982,374.143025,555.428821,386.265483
33420085-32996107.jpg,car,553.224738,370.8369,573.061482,389.571603
33420085-32996107.jpg,car,564.245151,371.938944,579.67373,391.775684
33420085-32996107.jpg,car,637.530898,372.583793505232,677.204386,414.918554
33420085-32996107.jpg,car,675.8456987955893,370.3840059318631,721.0293917955893,405.64932793186307
33420085-32996107.jpg,car,348.520565,370.561391,357.336896,378.27568
33420085-32996107.jpg,car,333.091986,378.27568,341.908316,384.88793
33420085-32996107.jpg,car,371.663433,373.867514,380.479763,379.37772
33420085-32996107.jpg,car,373.867514,379.37772,389.296092,391.500177
33420085-32996107.jpg,car,362.847102,378.27568,377.17364,391.500177
33420085-32996107.jpg,car,350.724647,378.27568,369.459347,392.602217
33420085-32996107.jpg,car,338.602193,377.17364,358.438935,392.602217
33420085-32996107.jpg,car,92.57147,388.194052,167.51028,408.030794
33420085-32996107.jpg,car,19.836744,374.694045,108.000048,413.26549
33420085-32996107.jpg,car,391.224666,376.898129,403.898142,385.714459
33420085-32996107.jpg,car,978.061663,354.857301,1110.306622,436.408358
33420085-32996107.jpg,car,819.367715,359.3008313235782,1055.204555,493.714507
33420085-32996107.jpg,car,567.000255,365.4431882547381,652.959479,444.122648
3430a5e6-00ec38d2.jpg,car,747.794012,408.712215,806.856471,444.149691
3430a5e6-00ec38d2.jpg,car,624.606597,390.149727,644.856583,408.712213
3430a5e6-00ec38d2.jpg,car,457.544212,386.774729,476.106699,400.274721
3430a5e6-00ec38d2.jpg,car,793.356481,410.399713,877.731423,452.587185
35eb46d0-8f7e28a0.jpg,car,603.2781589579397,400.17149646143963,618.3075101453996,412.9464449707806
35eb46d0-8f7e28a0.jpg,car,447.72437416772914,393.949654,490.248443,419.697998
35eb46d0-8f7e28a0.jpg,car,235.339843,384.937734,341.070757,440.421699
35eb46d0-8f7e28a0.jpg,car,667.1529015046444,396.524489,683.361019,409.9405747332886
35eb46d0-8f7e28a0.jpg,car,716.833865,399.099323,734.857706,417.123163
35eb46d0-8f7e28a0.jpg,car,783.779558,397.811906,799.228563,417.123163
35eb46d0-8f7e28a0.jpg,car,794.1509190386811,392.662237,846.862998,433.2360690738515
35eb46d0-8f7e28a0.jpg,car,719.0041631013813,395.237071,791.504061,449.76835538005747
35eb46d0-8f7e28a0.jpg,truck,850.725251,346.315219,934.407367,435.147004
35eb46d0-8f7e28a0.jpg,car,992.34114,349.29827525791393,1276.860333,558.739051
35eb46d0-8f7e28a0.jpg,car,515.6570254819692,388.89948307084467,529.1834415506831,397.16562622394764
35eb46d0-8f7e28a0.jpg,car,527.6805064319371,388.14801551147167,538.952519822532,396.41415866457464
35eb46d0-8f7e28a0.jpg,car,508.89381744761215,387.3965479520987,517.1599606007152,397.16562622394764
35eb46d0-8f7e28a0.jpg,truck,561.496546603722,377.6274696802497,572.017092434944,391.90535330833666
35eb46d0-8f7e28a0.jpg,car,548.7215980943811,387.3965479520987,559.242143925603,394.91122354582865
3735fc3d-69d8b80c.jpg,car,0,360.217501,55.162344,376.205409
3735fc3d-69d8b80c.jpg,car,166.539413,352.386686,250.720676,370.984872
3735fc3d-69d8b80c.jpg,car,348.605866,353.365538,393.633055,364.132909
3735fc3d-69d8b80c.jpg,car,514.8738903232246,348.0373203047438,541.439691,374.1813226020602
3735fc3d-69d8b80c.jpg,car,570.80525,358.259797,585.488027,367.069465
